,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Deck,Number,Side,Surname,TotalSpending
2824,3047_01,2,1,1,17,0,1,4,190,0,1643,0
2825,3047_02,2,0,2,16,0,0,4,190,0,1643,1049
2826,3048_01,2,1,2,25,0,0,4,200,1,331,0
2827,3050_01,1,0,2,25,0,1,4,191,0,1984,5152
2828,3053_01,1,0,0,52,0,0,8,82,2,789,11788
2829,3054_01,0,0,2,13,0,0,5,579,1,211,966
2830,3055_01,0,0,2,37,0,0,5,637,0,354,1127
2831,3060_01,2,0,2,13,0,0,5,581,1,392,764
2832,3060_02,2,0,2,45,0,0,3,98,1,392,3319
2833,3060_03,2,0,2,55,0,0,4,201,1,392,0
2834,3061_01,0,0,2,22,0,0,5,638,0,94,729
2835,3061_02,0,0,2,39,0,0,6,498,0,972,1817
2836,3062_01,2,0,2,35,0,0,3,99,1,765,808
2837,3063_01,0,1,1,19,0,1,6,499,0,547,0
2838,3063_02,0,1,2,7,0,1,6,499,0,547,0
2839,3063_03,0,0,2,19,0,0,4,192,0,547,705
2840,3064_01,0,1,2,21,0,1,6,482,1,1903,0
2841,3065_01,1,0,0,37,0,1,3,94,0,1604,4072
2842,3066_01,0,0,2,35,0,0,4,193,0,1015,1609
2843,3067_01,0,1,2,22,0,1,6,483,1,580,0
2844,3068_01,0,0,2,62,0,0,6,500,0,1265,839
2845,3070_01,0,1,2,41,0,1,6,501,0,936,0
2846,3071_01,1,1,2,16,0,1,1,113,1,500,0
2847,3071_02,1,0,2,26,0,0,1,113,1,500,6052
2848,3073_01,2,1,2,36,0,1,5,640,0,1829,0
2849,3076_01,0,1,1,27,0,1,6,502,0,1263,0
2850,3079_01,0,0,0,22,0,0,5,642,0,210,652
2851,3080_01,0,0,2,40,0,0,5,584,1,25,824
2852,3081_01,1,0,0,50,0,1,2,118,1,1674,3332
2853,3081_02,1,1,2,57,0,1,2,118,1,1674,0
2854,3082_01,0,0,1,15,0,1,6,503,0,2177,1824
2855,3083_01,1,0,0,23,0,0,3,100,1,213,3098
2856,3084_01,2,1,0,60,0,1,3,101,1,721,0
2857,3085_01,0,0,2,73,0,0,6,504,0,248,709
2858,3087_01,0,0,2,35,0,1,6,505,0,733,0
2859,3088_01,1,0,2,28,0,0,0,25,0,594,0
2860,3090_01,1,0,2,27,1,1,1,115,1,1385,6864
2861,3091_01,1,0,2,14,0,0,8,82,2,2186,9190
2862,3091_02,1,1,2,26,0,1,3,102,1,2186,0
2863,3092_01,0,0,2,22,0,0,6,506,0,1880,845
2864,3093_01,2,0,0,22,0,1,4,194,0,2024,3699
2865,3095_01,2,0,1,71,0,0,5,585,1,1704,2227
2866,3096_01,2,0,0,25,0,1,3,103,1,1124,827
2867,3099_01,2,1,2,27,0,1,4,203,1,173,0
2868,3100_01,0,0,2,1,0,0,6,485,1,691,0
2869,3100_02,0,0,2,52,0,1,5,586,1,691,809
2870,3100_03,0,1,2,0,0,1,6,485,1,691,0
2871,3102_01,1,1,0,30,0,1,1,101,0,1332,0
2872,3103_01,1,0,2,52,1,0,1,102,0,101,16589
2873,3104_01,0,0,2,12,0,1,6,507,0,753,0
2874,3104_02,0,1,2,22,0,1,6,507,0,753,0
2875,3110_01,0,0,2,24,0,1,6,509,0,1102,715
2876,3111_01,2,0,2,22,0,0,3,95,0,1658,1182
2877,3112_01,0,1,1,15,0,0,6,488,1,1738,0
2878,3113_01,2,1,2,21,0,1,3,96,0,1165,0
2879,3113_02,2,1,0,56,0,1,3,96,0,1165,0
2880,3114_01,2,0,2,50,0,0,3,97,0,1766,1779
2881,3116_01,0,0,2,20,0,0,5,645,0,1270,804
2882,3117_01,0,0,2,32,0,0,5,646,0,2217,927
2883,3118_01,0,1,2,28,0,0,6,510,0,478,0
2884,3119_01,0,0,2,74,0,0,6,490,1,910,848
2885,3120_01,2,1,2,25,0,1,4,204,1,1704,0
2886,3120_02,2,0,2,31,0,0,4,204,1,1704,1048
2887,3121_01,0,1,1,6,0,1,6,491,1,1361,0
2888,3123_01,0,1,2,17,0,1,6,511,0,1620,0
2889,3124_01,2,1,2,12,0,1,5,648,0,917,0
2890,3124_02,2,0,2,47,0,1,5,648,0,917,1437
2891,3124_03,2,1,2,46,0,1,5,648,0,917,0
2892,3126_01,1,0,0,31,0,1,1,116,1,746,5542
2893,3126_02,1,0,2,36,0,1,1,116,1,746,0
2894,3128_01,0,0,0,15,0,0,6,512,0,875,4181
2895,3130_01,2,0,2,38,0,0,5,588,1,765,1504
2896,3131_01,0,1,0,48,0,1,6,492,1,1273,0
2897,3131_02,0,1,2,21,0,1,6,492,1,892,0
2898,3131_03,0,1,2,4,0,1,6,492,1,892,0
2899,3132_01,2,1,2,31,0,1,5,649,0,1286,0
2900,3133_01,0,0,1,31,0,0,6,513,0,370,534
2901,3134_01,1,0,1,62,1,1,2,119,1,423,6035
2902,3136_01,0,1,2,29,0,1,6,514,0,1282,0
2903,3138_01,0,0,2,30,0,0,8,82,2,1936,3967
2904,3140_01,2,0,2,26,0,0,4,206,1,537,955
2905,3142_01,2,0,2,43,0,0,5,591,1,405,1225
2906,3142_02,2,0,2,32,0,0,5,591,1,405,1158
2907,3143_01,2,1,0,24,0,1,5,592,1,186,0
2908,3145_01,2,1,2,49,0,1,5,652,0,836,0
2909,3147_01,0,0,2,21,0,1,5,594,1,1932,732
2910,3149_01,0,0,2,18,0,1,6,494,1,1583,809
2911,3149_02,0,1,2,18,0,1,6,494,1,1583,0
2912,3152_01,0,1,2,14,0,0,6,496,1,886,0
2913,3158_01,2,0,2,21,0,0,3,100,0,110,2708
2914,3159_01,2,1,0,25,0,1,5,654,0,1298,0
2915,3161_01,1,0,0,56,0,0,4,208,1,1749,5592
2916,3162_01,0,0,2,0,0,1,6,500,1,1117,0
2917,3162_02,0,0,2,55,0,0,5,596,1,1847,2414
2918,3162_03,0,1,2,14,0,0,6,500,1,1847,0
2919,3163_01,2,0,2,13,0,0,5,656,0,2113,1444
2920,3163_02,2,0,0,43,0,0,5,656,0,2113,1905
2921,3164_01,0,1,2,39,0,0,6,516,0,509,0
2922,3166_01,2,1,2,27,0,1,5,657,0,382,0
2923,3168_01,0,0,2,24,0,1,5,658,0,1506,559
2924,3169_01,0,0,2,26,0,1,5,598,1,1183,634
2925,3171_01,0,1,0,22,0,1,6,502,1,2156,0
2926,3172_01,0,0,2,26,0,0,5,659,0,1809,1357
2927,3174_01,2,0,2,19,0,1,3,101,0,993,1790
2928,3174_02,2,1,2,38,0,1,5,660,0,993,0
2929,3175_01,1,1,0,38,0,1,1,104,0,1372,0
2930,3176_01,1,0,2,77,0,1,4,196,0,1398,10624
2931,3179_01,0,0,0,28,0,0,5,599,1,1770,2840
2932,3180_01,0,0,2,22,0,0,5,663,0,1200,716
2933,3181_01,0,0,2,20,0,0,4,197,0,887,791
2934,3182_01,0,0,2,18,0,1,5,600,1,2159,699
2935,3184_01,1,0,0,10,0,1,1,117,1,1803,0
2936,3184_02,1,1,0,34,0,1,1,117,1,1803,0
2937,3185_01,0,0,2,43,0,0,5,601,1,816,1979
2938,3188_01,2,1,0,31,0,0,4,209,1,1672,0
2939,3189_01,2,1,0,40,0,1,3,102,0,381,0
2940,3189_02,2,0,2,25,0,0,3,102,0,381,1299
2941,3191_01,2,1,2,68,0,1,5,603,1,1853,0
2942,3192_01,0,0,2,20,0,0,5,665,0,245,147
2943,3193_01,2,0,2,27,1,1,5,666,0,1381,1158
2944,3195_01,0,0,2,1,0,0,6,505,1,1205,0
2945,3195_02,0,0,1,60,0,0,6,505,1,1205,616
2946,3195_03,0,0,0,28,0,1,6,505,1,1205,706
2947,3195_04,0,0,1,11,0,0,6,505,1,1205,0
2948,3195_05,0,0,0,0,0,0,8,82,2,1205,0
2949,3195_06,0,1,2,9,0,0,6,505,1,1205,0
2950,3196_01,2,0,2,38,0,0,5,667,0,378,2599
2951,3197_01,0,0,0,18,0,0,5,668,0,1760,588
2952,3200_01,0,0,2,40,0,0,5,669,0,735,1457
2953,3201_01,0,0,2,21,0,0,5,670,0,1264,739
2954,3203_01,0,1,2,24,0,0,6,506,1,1004,0
2955,3204_01,1,0,2,26,0,0,0,27,0,2189,3344
2956,3204_02,1,0,2,47,0,0,0,27,0,2189,7883
2957,3204_03,1,0,2,46,0,0,0,27,0,2189,9473
2958,3205_01,0,1,0,55,0,1,6,507,1,610,0
2959,3206_01,0,0,2,50,0,0,6,520,0,804,887
2960,3209_01,2,1,2,10,0,1,5,672,0,1417,0
2961,3210_01,1,0,0,17,0,0,4,211,1,954,3692
2962,3210_02,1,0,0,20,0,0,4,211,1,420,4456
2963,3210_03,1,0,2,37,0,0,4,211,1,954,5396
2964,3211_01,0,0,2,24,0,0,5,673,0,100,2667
2965,3211_02,0,0,0,43,0,0,6,521,0,100,888
2966,3211_03,0,0,2,0,0,0,6,521,0,100,0
2967,3212_01,0,0,2,24,0,0,4,212,1,154,1669
2968,3213_01,2,0,2,22,0,0,3,103,0,1989,1766
2969,3215_01,0,1,2,14,0,1,6,508,1,2131,0
2970,3216_01,0,1,2,3,0,1,6,509,1,937,0
2971,3216_02,0,1,0,22,0,1,6,509,1,937,0
2972,3216_03,0,0,2,23,0,1,4,213,1,937,1609
2973,3217_01,2,0,2,56,0,0,4,198,0,537,1014
2974,3218_01,0,0,2,36,0,1,5,606,1,115,722
2975,3218_02,0,0,0,58,0,0,5,606,1,115,574
2976,3218_03,0,0,2,1,0,0,6,510,1,115,0
2977,3219_01,2,1,2,39,0,0,4,214,1,1490,0
2978,3220_01,0,0,2,33,0,0,6,522,0,1316,784
2979,3221_01,0,0,1,19,0,0,6,511,1,1285,616
2980,3223_01,0,0,2,27,0,0,6,523,0,1612,852
2981,3224_01,0,0,2,33,0,1,5,607,1,771,1052
2982,3225_01,1,1,0,17,0,1,2,120,1,1988,0
2983,3225_02,1,0,2,28,0,1,2,120,1,1988,3690
2984,3227_01,0,0,2,21,0,0,6,513,1,374,882
2985,3229_01,1,0,2,45,0,1,1,118,1,396,3945
2986,3230_01,2,1,2,62,0,1,5,674,0,1762,0
2987,3232_01,2,1,2,43,0,1,5,609,1,297,0
2988,3235_01,0,0,2,27,0,0,5,610,1,1835,1500
2989,3236_01,0,1,0,1,0,1,6,524,0,2205,0
2990,3236_02,0,0,2,31,0,0,5,676,0,2205,1448
2991,3236_03,0,0,2,18,0,0,4,200,0,2205,791
2992,3237_01,2,0,2,21,0,0,3,104,0,1176,1766
2993,3237_02,2,0,2,7,0,1,5,677,0,1176,0
2994,3237_03,2,0,2,22,0,0,3,104,0,1176,3362
2995,3238_01,2,1,2,26,0,0,4,215,1,1696,0
2996,3239_01,0,1,2,30,0,1,6,515,1,205,0
2997,3240_01,0,0,2,17,0,0,4,216,1,2110,791
2998,3241_01,0,1,2,27,0,0,6,525,0,972,0
2999,3243_01,0,0,0,10,0,0,6,516,1,959,0
3000,3247_01,0,0,2,25,0,0,4,202,0,1228,788
3001,3248_01,0,0,2,21,0,0,6,526,0,98,0
3002,3252_01,0,0,0,53,0,0,5,613,1,1295,2293
3003,3253_01,0,0,2,21,0,0,6,528,0,2028,753
3004,3254_01,1,0,2,28,0,1,2,121,1,1047,3994
3005,3255_01,0,1,1,20,0,1,6,517,1,1358,0
3006,3256_01,1,1,0,54,0,1,4,217,1,1385,0
3007,3258_01,0,1,2,9,0,0,6,529,0,2125,0
3008,3259_01,0,0,2,20,0,0,6,530,0,2049,1881
3009,3260_01,0,0,2,19,0,0,5,615,1,333,864
3010,3262_01,0,0,2,32,0,0,5,681,0,1593,632
3011,3268_01,2,0,2,22,0,0,4,219,1,1820,0
3012,3269_01,1,0,0,35,0,1,2,122,1,1908,7986
3013,3270_01,0,0,2,26,0,1,6,531,0,1145,627
3014,3271_01,0,1,2,51,0,0,6,532,0,1318,0
3015,3271_02,0,0,0,8,0,1,6,532,0,1318,0
3016,3272_01,0,0,2,40,0,1,6,518,1,1116,895
3017,3272_02,0,1,0,2,0,1,6,518,1,1116,0
3018,3273_01,0,1,1,19,0,0,6,519,1,2177,0
3019,3274_01,0,1,2,32,0,1,6,533,0,904,0
3020,3274_02,0,0,0,16,0,0,6,533,0,904,1800
3021,3274_03,0,0,2,64,0,0,6,533,0,904,908
3022,3275_01,0,0,0,35,0,1,5,617,1,851,632
3023,3276_01,1,0,2,33,0,0,0,29,0,2189,1277
3024,3279_01,1,0,0,9,0,1,2,123,1,2167,0
3025,3279_02,1,1,2,21,0,1,2,123,1,2167,0
3026,3279_03,1,1,2,28,0,1,2,123,1,2167,0
3027,3279_04,1,1,2,28,0,1,2,123,1,2167,0
3028,3280_01,0,1,1,31,0,1,6,534,0,1710,0
3029,3280_02,0,0,0,32,0,0,5,684,0,1710,1359
3030,3282_01,1,1,0,43,0,1,1,120,1,1615,0
3031,3282_02,1,1,2,60,0,1,1,120,1,1615,0
3032,3282_03,1,0,2,43,0,1,1,120,1,1615,1675
3033,3283_01,0,0,2,43,0,0,5,619,1,2217,804
3034,3283_02,0,0,2,19,0,0,5,619,1,1014,697
3035,3283_03,0,0,2,21,0,0,6,521,1,1964,784
3036,3283_04,0,0,2,38,0,0,6,521,1,1001,846
3037,3284_01,0,1,1,17,0,1,6,535,0,989,0
3038,3284_02,0,1,1,29,0,1,6,535,0,989,0
3039,3287_01,0,0,1,2,0,1,6,522,1,339,0
3040,3287_02,0,0,2,22,0,1,8,82,2,339,770
3041,3287_03,0,0,0,18,0,0,5,621,1,339,639
3042,3289_01,0,1,2,16,0,1,6,536,0,2171,0
3043,3292_01,1,1,2,52,0,1,1,121,1,574,0
3044,3292_02,1,0,0,52,0,0,8,82,2,574,16771
3045,3292_03,1,1,0,14,0,1,1,121,1,234,0
3046,3292_04,1,0,2,25,1,1,1,121,1,592,0
3047,3292_05,1,1,2,34,0,1,1,121,1,574,0
3048,3293_01,2,0,2,20,0,1,5,623,1,1483,1468
3049,3294_01,0,1,1,28,0,1,6,537,0,843,0
3050,3294_02,0,1,2,27,0,0,6,537,0,843,0
3051,3295_01,0,0,0,20,0,0,6,538,0,1009,4393
3052,3296_01,0,0,0,44,0,1,5,624,1,2107,738
3053,3297_01,0,0,2,64,0,0,5,686,0,339,1103
3054,3298_01,0,0,2,27,0,1,5,687,0,753,902
3055,3299_01,0,0,2,24,0,0,6,524,1,583,0
3056,3300_01,2,1,2,38,0,1,5,688,0,714,0
3057,3300_02,2,0,2,47,0,0,5,688,0,714,1774
3058,3301_01,0,1,0,8,0,1,6,525,1,604,0
3059,3301_02,0,0,2,1,0,1,6,525,1,604,0
3060,3301_03,0,0,0,0,0,1,6,525,1,604,0
3061,3301_04,0,0,2,20,0,1,6,525,1,604,0
3062,3304_01,1,1,2,41,0,1,3,105,0,615,0
3063,3305_01,2,1,2,35,0,0,3,106,0,1085,0
3064,3305_02,2,0,0,31,0,0,3,106,0,1085,1264
3065,3308_01,0,0,1,14,0,0,5,690,0,1497,672
3066,3309_01,0,0,2,25,0,0,6,539,0,2156,812
3067,3310_01,1,1,2,26,0,1,3,107,0,89,0
3068,3311_01,1,0,2,26,0,0,4,221,1,20,2340
3069,3312_01,1,0,2,30,0,0,4,203,0,2129,4810
3070,3313_01,1,1,0,49,0,1,1,122,1,402,0
3071,3314_01,0,0,2,19,0,0,5,626,1,1011,645
3072,3315_01,0,0,2,15,0,0,5,627,1,2217,2140
3073,3317_01,0,0,2,27,0,0,6,540,0,1796,1765
3074,3318_01,1,0,2,39,0,1,1,123,1,1450,1380
3075,3318_02,1,1,0,32,0,1,1,123,1,1450,0
3076,3318_03,1,0,2,11,0,1,1,123,1,1450,0
3077,3318_04,1,1,2,44,0,1,1,123,1,1450,0
3078,3318_05,1,1,2,36,0,1,1,123,1,1450,0
3079,3319_01,0,0,2,56,0,0,6,541,0,2194,908
3080,3322_01,0,1,2,42,0,1,6,542,0,1539,0
3081,3323_01,1,1,0,40,0,1,2,110,0,725,0
3082,3323_02,1,1,0,53,0,1,2,110,0,725,0
3083,3324_01,2,1,2,31,0,1,5,630,1,268,0
3084,3324_02,2,1,2,14,0,1,5,630,1,268,0
3085,3325_01,0,1,1,31,0,1,6,543,0,713,0
3086,3326_01,0,0,2,42,0,0,4,222,1,1206,1523
3087,3327_01,0,0,2,32,0,0,6,528,1,1410,772
3088,3328_01,0,0,2,34,0,0,5,691,0,2215,901
3089,3329_01,0,1,2,55,0,1,6,544,0,1161,0
3090,3330_01,2,0,2,42,0,0,5,692,0,1853,1768
3091,3331_01,0,0,2,40,0,1,5,631,1,2217,803
3092,3332_01,2,0,0,48,0,0,3,107,1,727,1954
3093,3332_02,2,1,2,37,0,1,3,107,1,718,0
3094,3332_03,2,1,0,17,0,1,3,107,1,718,0
3095,3336_01,2,1,2,60,0,1,5,693,0,2037,0
3096,3337_01,1,1,0,19,0,1,1,125,1,202,0
3097,3337_02,1,0,2,30,0,0,1,125,1,1695,8152
3098,3337_03,1,0,2,32,0,0,1,125,1,202,3886
3099,3338_01,0,1,1,28,0,1,6,546,0,1513,0
3100,3339_01,0,1,2,26,0,0,6,530,1,1342,0
3101,3342_01,0,1,2,24,0,1,6,531,1,938,0
3102,3343_01,0,1,0,47,0,0,6,532,1,1993,0
3103,3348_01,0,0,2,32,0,0,4,225,1,229,789
3104,3349_01,1,1,2,73,1,1,2,111,0,235,0
3105,3350_01,0,0,2,17,0,1,5,633,1,1100,2129
3106,3352_01,0,1,1,47,0,0,6,547,0,973,0
3107,3353_01,1,0,2,27,0,0,2,125,1,1685,12528
3108,3353_02,1,1,0,13,0,1,2,125,1,1685,0
3109,3353_03,1,0,2,22,0,0,2,125,1,1685,6128
3110,3353_04,1,0,2,61,0,1,2,125,1,454,4548
3111,3353_05,1,0,0,19,0,1,2,125,1,1685,7965
3112,3353_06,1,0,2,45,0,1,2,125,1,1685,3382
3113,3357_01,0,1,1,18,0,0,6,535,1,1569,0
3114,3359_01,0,0,2,32,0,0,6,536,1,1995,812
3115,3360_01,1,0,2,52,1,1,0,30,0,230,3288
3116,3361_01,2,1,2,25,0,1,5,635,1,1855,0
3117,3361_02,2,1,2,9,0,1,5,635,1,1855,0
3118,3361_03,2,1,2,18,0,1,5,635,1,1668,0
3119,3361_04,0,0,1,26,0,0,3,108,1,1855,801
3120,3363_01,0,0,2,20,0,0,4,205,0,1185,1608
3121,3363_02,0,0,2,6,0,1,6,550,0,1026,0
3122,3363_03,0,0,1,5,0,0,6,550,0,1185,0
3123,3364_01,1,0,0,40,0,0,0,31,0,1435,1851
3124,3365_01,0,1,1,20,0,1,6,537,1,1447,0
3125,3370_01,2,0,2,18,0,0,3,109,1,1582,2578
3126,3371_01,0,0,2,42,0,0,5,694,0,175,902
3127,3372_01,0,1,1,14,0,1,6,551,0,653,0
3128,3377_01,2,1,2,33,0,1,5,638,1,1306,0
3129,3380_01,0,0,0,23,0,0,5,696,0,65,681
3130,3381_01,0,1,2,35,0,0,6,539,1,1322,0
3131,3382_01,0,0,1,53,0,0,5,697,0,1744,726
3132,3382_02,0,1,2,56,0,1,6,553,0,1744,0
3133,3383_01,0,0,0,35,0,0,5,698,0,690,757
3134,3384_01,0,0,2,18,0,0,5,699,0,852,864
3135,3384_02,0,0,2,25,0,0,4,207,0,1538,995
3136,3384_03,0,1,0,20,0,1,6,554,0,1538,0
3137,3386_01,2,1,2,44,0,1,5,641,1,541,0
3138,3387_01,0,1,2,26,0,0,6,540,1,314,0
3139,3389_01,2,0,2,23,0,1,5,642,1,280,1289
3140,3390_01,2,1,2,39,0,1,5,643,1,1234,0
3141,3391_01,1,1,2,25,0,1,1,105,0,654,0
3142,3391_02,1,0,0,42,0,0,1,105,0,654,2871
3143,3392_01,0,0,2,20,0,1,6,541,1,809,886
3144,3392_02,0,1,2,4,0,1,6,541,1,809,0
3145,3392_03,0,1,2,64,0,1,6,541,1,809,0
3146,3392_04,0,0,2,0,0,1,6,541,1,809,0
3147,3394_01,0,0,1,19,0,1,5,700,0,1144,736
3148,3395_01,0,0,0,6,0,0,6,542,1,2093,0
3149,3396_01,1,1,2,23,0,1,1,106,0,1332,0
3150,3397_01,0,0,2,22,0,0,6,543,1,118,397
3151,3401_01,0,0,2,18,0,1,6,545,1,708,1435
3152,3402_01,2,0,2,21,0,0,4,231,1,107,1048
3153,3403_01,0,0,1,37,0,1,6,556,0,2194,768
3154,3404_01,0,1,0,24,0,1,6,557,0,248,0
3155,3405_01,0,1,2,38,0,0,6,546,1,96,0
3156,3405_02,0,0,2,11,0,1,6,546,1,96,0
3157,3405_03,0,0,0,6,0,0,6,546,1,96,0
3158,3406_01,1,0,2,49,0,0,2,112,0,1314,4588
3159,3406_02,1,0,2,55,0,0,2,112,0,1314,12238
3160,3408_01,0,1,2,15,0,1,6,547,1,734,0
3161,3409_01,0,0,2,19,0,0,5,701,0,2164,759
3162,3410_01,0,1,2,16,0,1,6,558,0,1355,0
3163,3412_01,1,0,2,48,0,0,1,107,0,12,7994
3164,3412_02,1,1,0,25,0,1,1,107,0,12,0
3165,3412_03,1,0,2,23,0,1,1,107,0,12,6773
3166,3413_01,0,1,1,27,0,0,6,559,0,764,0
3167,3415_01,0,0,2,39,0,0,5,702,0,95,864
3168,3417_01,0,0,2,28,0,1,5,703,0,708,1380
3169,3418_01,2,1,2,72,0,1,5,646,1,1286,0
3170,3419_01,2,0,2,47,0,0,3,108,0,538,2384
3171,3420_01,0,1,2,65,0,0,6,548,1,261,0
3172,3421_01,0,0,1,40,0,0,5,704,0,293,685
3173,3422_01,1,0,0,18,0,1,4,209,0,504,0
3174,3422_02,1,1,2,27,0,1,4,209,0,504,0
3175,3423_01,0,1,2,21,0,1,6,561,0,1095,0
3176,3424_01,0,0,2,37,0,0,4,233,1,343,991
3177,3425_01,1,0,2,31,0,0,4,234,1,1910,2591
3178,3426_01,0,0,2,33,0,0,6,549,1,1428,807
3179,3428_01,1,1,0,53,0,1,2,113,0,524,0
3180,3428_02,1,0,2,27,0,1,2,113,0,524,22358
3181,3430_01,0,0,2,74,0,1,6,551,1,279,774
3182,3431_01,2,1,2,27,0,1,5,705,0,543,0
3183,3432_01,0,0,1,23,0,0,5,706,0,1323,630
3184,3433_01,1,0,0,74,0,0,2,114,0,1907,7761
3185,3434_01,0,1,2,23,0,1,6,562,0,1872,0
3186,3437_01,0,0,1,26,0,0,6,553,1,1469,781
3187,3437_02,0,1,2,0,0,1,6,553,1,1469,0
3188,3438_01,0,1,2,0,0,1,6,564,0,1594,0
3189,3438_02,0,0,0,24,0,0,5,707,0,1594,1572
3190,3439_01,1,1,2,28,0,1,1,130,1,1339,0
3191,3439_02,1,0,2,17,0,1,1,130,1,1339,0
3192,3439_03,0,1,0,26,0,1,1,130,1,1339,0
3193,3439_04,1,0,2,39,0,0,1,130,1,1339,4202
3194,3440_01,0,0,2,17,0,0,6,565,0,166,1026
3195,3441_01,0,0,0,15,0,0,5,647,1,187,639
3196,3442_01,0,0,2,37,0,0,5,708,0,1011,645
3197,3443_01,0,0,2,38,0,1,5,648,1,1578,822
3198,3444_01,1,0,0,33,0,1,1,131,1,1789,27086
3199,3444_02,1,1,2,16,0,1,1,131,1,1789,0
3200,3444_03,1,0,2,41,1,1,1,131,1,1789,1594
3201,3444_04,1,0,2,7,0,1,1,131,1,1789,0
3202,3445_01,0,0,2,20,0,0,6,554,1,959,782
3203,3446_01,0,1,1,44,0,1,6,555,1,273,0
3204,3447_01,0,0,2,42,0,0,5,649,1,1036,1265
3205,3449_01,0,0,2,29,0,0,6,556,1,373,908
3206,3450_01,1,0,0,22,0,1,1,132,1,1152,7163
3207,3450_02,1,0,2,21,0,1,1,132,1,1152,3806
3208,3453_01,0,1,2,21,0,0,6,567,0,911,0
3209,3454_01,0,1,2,21,0,0,6,568,0,309,0
3210,3455_01,2,1,2,13,0,1,5,709,0,833,0
3211,3456_01,0,1,1,16,0,1,6,558,1,646,0
3212,3458_01,2,1,0,36,0,1,5,710,0,1221,0
3213,3459_01,0,1,2,36,0,1,6,560,1,1036,0
3214,3461_01,0,0,1,26,0,0,6,569,0,914,540
3215,3462_01,1,1,2,28,0,1,2,115,0,1061,0
3216,3464_01,0,0,2,14,0,0,6,561,1,921,892
3217,3464_02,0,1,2,29,0,0,6,561,1,921,0
3218,3465_01,2,0,2,19,0,0,5,711,0,715,1289
3219,3467_01,0,0,2,51,0,0,5,712,0,2152,971
3220,3468_01,0,1,2,64,0,1,6,562,1,1719,0
3221,3469_01,1,1,2,41,0,1,1,109,0,1858,0
3222,3470_01,0,1,2,27,0,0,6,563,1,308,0
3223,3470_02,0,1,0,16,0,1,6,563,1,308,0
3224,3473_01,0,0,2,20,0,0,5,654,1,1035,1400
3225,3474_01,1,1,2,31,0,1,1,110,0,1488,0
3226,3474_02,1,0,2,38,0,0,1,110,0,1488,2742
3227,3474_03,1,1,0,59,0,1,1,110,0,1488,0
3228,3474_04,1,1,2,18,0,1,1,110,0,1488,0
3229,3475_01,1,1,2,33,0,1,2,126,1,1909,0
3230,3475_02,1,0,2,33,0,0,2,126,1,1909,7162
3231,3475_03,1,0,0,49,0,1,2,126,1,1909,9108
3232,3476_01,0,0,0,4,0,1,6,571,0,1101,0
3233,3476_02,0,0,0,0,0,1,6,571,0,288,0
3234,3476_03,0,0,0,0,0,1,6,571,0,2217,0
3235,3476_04,0,0,2,24,0,0,6,571,0,288,813
3236,3478_01,1,0,2,52,0,0,1,111,0,1706,0
3237,3480_01,0,0,1,50,0,0,5,655,1,2090,689
3238,3483_01,0,0,1,31,0,0,5,717,0,1482,641
3239,3484_01,0,1,2,25,0,0,6,573,0,1118,0
3240,3484_02,0,0,1,62,0,1,5,718,0,1118,2911
3241,3485_01,1,0,2,49,0,0,4,237,1,1433,3676
3242,3485_02,1,1,2,24,0,1,4,237,1,2044,0
3243,3485_03,1,0,2,33,0,1,4,237,1,1433,3288
3244,3486_01,0,0,2,20,0,1,5,656,1,2170,585
3245,3487_01,1,0,0,46,0,0,0,39,1,1400,4598
3246,3488_01,1,0,2,26,0,0,3,110,0,1002,0
3247,3488_02,1,0,2,52,0,0,3,110,0,1002,3500
3248,3489_01,2,0,2,28,0,0,5,719,0,1449,1911
3249,3489_02,2,1,2,39,0,1,5,719,0,1449,0
3250,3490_01,1,0,2,29,0,1,3,111,0,1912,3443
3251,3490_02,1,0,0,19,0,1,3,111,0,1912,3140
3252,3491_01,0,0,2,15,0,0,5,720,0,1102,613
3253,3492_01,0,0,2,33,0,0,4,238,1,2139,788
3254,3495_01,1,0,2,47,0,1,2,127,1,2117,11032
3255,3495_02,1,0,2,34,0,1,2,127,1,2117,9095
3256,3495_03,1,1,0,26,0,1,2,127,1,2117,0
3257,3495_04,1,1,2,15,0,1,2,127,1,2117,0
3258,3496_01,2,1,2,27,0,1,5,722,0,136,0
3259,3496_02,2,0,2,27,0,0,5,722,0,2217,1774
3260,3497_01,2,0,2,38,1,0,3,113,0,1388,1057
3261,3499_01,0,0,2,21,0,0,6,574,0,1256,907
3262,3499_02,0,0,2,1,0,1,6,574,0,415,0
3263,3499_03,0,0,2,38,0,1,5,723,0,415,1048
3264,3499_04,0,0,2,0,0,0,6,574,0,1256,0
3265,3501_01,2,0,2,32,0,0,8,82,2,1491,2384
3266,3504_01,0,1,2,27,0,1,6,575,0,1279,0
3267,3506_01,1,1,0,48,0,1,1,113,0,992,0
3268,3511_01,2,0,0,22,0,0,5,661,1,1012,2901
3269,3512_01,0,0,0,28,0,0,5,662,1,985,858
3270,3514_01,0,0,2,19,0,0,6,576,0,137,809
3271,3515_01,2,1,2,37,0,0,5,725,0,1641,0
3272,3515_02,2,1,2,46,0,1,5,725,0,1641,0
3273,3518_01,0,1,2,26,0,1,6,566,1,1030,0
3274,3519_01,0,0,2,16,0,1,6,577,0,1993,723
