,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Total_Spending,Deck,Num,Side
2567,0,0,2,39,0,0,907,2,188,0
2568,0,0,0,13,0,0,986,2,166,1
2569,1,1,1,36,0,1,0,3,85,1
2570,2,0,1,23,0,0,1141,0,572,1
2571,0,1,2,24,0,1,0,1,446,1
2572,0,0,0,33,0,0,994,2,167,1
2573,0,0,0,18,0,0,0,1,438,0
2574,0,1,0,2,0,0,0,1,438,0
2575,0,1,0,0,0,1,0,1,438,0
2576,0,0,0,36,0,0,885,1,439,0
2577,0,0,1,15,0,0,444,1,439,0
2578,0,0,0,31,0,1,859,2,168,1
2579,0,0,0,42,0,1,1588,2,189,0
2580,2,0,0,27,0,0,1503,0,532,0
2581,0,0,0,36,0,1,133,0,533,0
2582,0,0,0,0,0,0,0,1,442,0
2583,0,1,0,3,0,0,0,1,442,0
2584,0,0,2,22,0,0,1029,0,573,1
2585,0,0,0,56,0,0,1817,1,443,0
2586,0,0,0,23,0,0,757,1,444,0
2587,2,0,0,25,0,0,1056,5,94,0
2588,0,0,0,29,0,0,703,0,575,1
2589,0,0,0,17,0,0,1226,0,575,1
2590,0,0,0,13,0,0,967,0,575,1
2591,2,0,0,35,0,1,2715,5,82,1
2592,2,1,1,53,0,1,0,0,576,1
2593,0,0,0,24,0,0,716,0,578,1
2594,0,1,0,38,0,0,0,1,447,1
2595,1,1,1,21,0,1,0,5,83,1
2596,1,0,1,29,0,0,3029,5,83,1
2597,0,0,0,46,0,1,1721,1,448,1
2598,1,1,0,58,0,1,0,4,102,0
2599,0,0,2,53,0,1,689,2,190,0
2600,0,0,1,21,0,0,1176,0,535,0
2601,0,1,2,27,0,0,0,1,449,1
2602,0,1,0,31,0,0,0,1,450,1
2603,1,1,1,23,0,1,0,3,86,1
2604,1,0,1,41,0,0,6017,3,86,1
2605,1,0,0,29,0,0,2341,3,86,1
2606,1,0,1,54,0,0,4726,3,86,1
2607,1,0,1,43,0,1,10859,3,86,1
2608,0,1,2,36,0,1,0,1,446,0
2609,0,0,0,48,0,1,872,2,169,1
2610,1,0,0,34,0,1,5687,4,103,0
2611,1,0,0,42,0,0,4095,4,103,0
2612,0,0,1,17,0,0,863,0,536,0
2613,0,0,0,22,0,0,1345,0,580,1
2614,1,0,0,37,0,0,3527,6,23,1
2615,1,1,1,38,0,1,0,6,23,1
2616,0,0,0,21,0,0,884,1,447,0
2617,0,1,2,23,0,1,0,1,447,0
2618,1,0,0,27,0,0,17529,3,87,1
2619,0,0,0,23,0,1,2735,0,581,1
2620,0,0,0,19,0,0,634,0,582,1
2621,2,0,0,28,0,0,1182,5,95,0
2622,0,0,0,33,0,0,996,2,171,1
2623,0,1,2,24,0,0,0,1,452,1
2624,0,1,0,0,0,1,0,1,452,1
2625,0,1,0,41,0,1,0,1,453,1
2626,0,1,0,19,0,0,0,1,454,1
2627,0,0,0,44,0,0,871,0,537,0
2628,2,0,1,43,0,1,1307,0,538,0
2629,0,1,0,14,0,1,0,1,449,0
2630,0,1,2,18,0,1,0,1,455,1
2631,0,0,0,25,0,0,1159,0,584,1
2632,2,0,0,0,0,1,0,0,585,1
2633,2,1,1,4,0,1,0,0,585,1
2634,2,0,0,24,0,1,1148,0,585,1
2635,0,0,0,38,0,0,716,0,586,1
2636,0,1,0,44,0,1,0,1,457,1
2637,0,1,1,57,0,1,0,1,458,1
2638,0,1,1,3,0,1,0,1,450,0
2639,0,0,0,5,0,0,0,1,450,0
2640,0,1,1,3,0,1,0,1,450,0
2641,0,1,0,18,0,1,0,1,450,0
2642,0,1,0,8,0,0,0,1,450,0
2643,2,1,0,21,0,1,0,0,587,1
2644,1,1,1,35,0,1,0,4,104,0
2645,2,0,0,47,0,1,0,0,539,0
2646,1,0,1,28,0,0,4863,4,96,1
2647,1,0,0,49,0,0,13012,4,96,1
2648,1,0,0,23,0,1,2798,5,86,1
2649,1,0,0,19,0,0,2141,5,86,1
2650,0,0,0,34,0,0,787,2,173,1
2651,1,0,0,40,1,1,3511,4,105,0
2652,1,0,1,26,1,0,5792,6,24,1
2653,0,0,2,23,0,0,1922,0,588,1
2654,2,0,0,22,0,0,0,2,174,1
2655,1,0,0,51,0,1,4082,4,107,0
2656,0,0,1,44,0,0,692,0,540,0
2657,2,0,0,50,0,0,1014,2,175,1
2658,0,1,0,28,0,1,0,1,452,0
2659,0,1,0,13,0,1,0,1,464,1
2660,0,0,0,21,0,0,620,1,465,1
2661,0,0,0,20,0,1,924,0,544,0
2662,0,0,1,14,0,0,1515,0,591,1
2663,1,0,1,38,0,0,5064,4,108,0
2664,0,0,2,29,0,0,671,0,545,0
2665,1,1,0,36,0,1,0,4,109,0
2666,1,1,0,16,0,1,0,4,109,0
2667,1,1,0,40,0,1,0,4,109,0
2668,1,1,1,24,0,1,0,4,98,1
2669,0,0,2,18,0,1,1306,0,546,0
2670,0,0,0,17,0,1,761,0,547,0
2671,2,1,0,32,0,1,0,2,193,0
2672,0,0,0,27,0,0,852,1,466,1
2673,2,0,0,34,0,0,3015,5,88,1
2674,2,0,0,53,0,1,962,5,88,1
2675,1,1,0,36,1,1,0,4,110,0
2676,2,0,0,41,0,0,1719,5,89,1
2677,2,0,0,51,0,0,953,2,176,1
2678,0,1,2,61,0,1,0,1,467,1
2679,0,0,0,59,0,1,922,1,454,0
2680,1,1,0,17,0,1,0,3,88,1
2681,1,1,0,27,0,1,0,3,88,1
2682,0,0,2,57,0,1,1798,1,455,0
2683,2,0,1,39,0,0,2150,2,194,0
2684,1,1,1,55,0,1,0,3,107,0
2685,0,0,0,42,0,0,852,1,456,0
2686,0,0,0,36,0,0,803,0,592,1
2687,2,0,0,42,0,1,3701,0,593,1
2688,0,1,2,32,0,0,0,1,468,1
2689,0,0,1,6,0,0,0,1,457,0
2690,0,1,0,15,0,0,0,1,458,0
2691,0,0,0,28,0,1,1375,0,595,1
2692,2,0,0,37,0,0,912,5,90,1
2693,0,0,0,44,0,0,809,1,459,0
2694,2,0,0,71,1,0,2599,0,597,1
2695,1,0,0,44,0,0,3801,3,89,1
2696,1,1,0,36,0,1,0,3,89,1
2697,0,0,0,18,0,0,909,1,460,0
2698,0,0,2,3,0,1,0,1,469,1
2699,0,1,1,12,0,0,0,1,469,1
2700,0,1,1,0,0,1,0,1,469,1
2701,0,0,0,29,0,0,1311,0,598,1
2702,0,0,0,9,0,0,0,1,469,1
2703,0,0,1,27,0,0,1793,1,470,1
2704,0,0,2,24,0,0,688,0,599,1
2705,0,0,0,38,0,1,845,1,461,0
2706,2,0,0,28,0,0,1493,0,600,1
2707,2,1,0,26,0,1,0,1,734,0
2708,0,0,0,16,0,0,1001,0,601,1
2709,0,0,2,24,0,1,734,0,601,1
2710,0,0,0,33,0,0,883,1,471,1
2711,0,0,1,24,0,0,489,1,462,0
2712,0,0,0,29,0,0,812,1,463,0
2713,0,0,0,25,0,1,2019,0,552,0
2714,0,0,0,0,0,0,0,1,464,0
2715,0,0,0,13,0,0,918,0,553,0
2716,0,1,1,7,0,0,0,1,473,1
2717,0,0,2,32,0,0,736,0,602,1
2718,2,1,0,34,0,0,0,2,178,1
2719,2,0,0,49,0,0,2597,0,603,1
2720,2,0,0,43,0,1,2708,5,96,0
2721,2,0,0,0,0,1,0,0,555,0
2722,2,1,0,6,0,1,0,0,555,0
2723,0,0,0,23,0,1,748,0,606,1
2724,2,0,0,43,0,1,1158,0,609,1
2725,2,1,1,23,0,1,0,0,609,1
2726,2,0,0,43,0,0,1505,1,734,0
2727,2,1,1,41,0,1,0,0,611,1
2728,1,0,1,54,1,0,3701,3,92,1
2729,1,1,0,51,0,1,0,3,92,1
2730,1,1,0,44,0,1,0,3,92,1
2731,0,1,2,48,0,1,0,1,467,0
2732,0,0,0,45,0,0,882,1,474,1
2733,0,0,2,20,0,0,689,0,557,0
2734,1,0,0,33,0,0,7412,7,2,1
2735,0,0,0,21,0,0,446,1,468,0
2736,1,1,0,68,0,1,0,4,100,1
2737,0,0,2,23,0,1,683,0,615,1
2738,0,0,0,16,0,0,754,1,477,1
2739,0,0,0,35,0,0,879,0,558,0
2740,0,1,0,22,0,0,0,1,478,1
2741,0,0,0,51,0,0,802,0,559,0
2742,0,0,2,2,0,0,0,1,469,0
2743,0,1,1,29,0,0,0,1,469,0
2744,0,0,0,0,0,1,0,1,469,0
2745,0,1,1,39,0,1,0,1,479,1
2746,1,0,0,55,0,1,3675,4,112,0
2747,0,1,0,22,0,0,0,1,482,1
2748,0,0,0,20,0,0,689,0,617,1
2749,0,0,1,25,0,1,643,2,179,1
2750,0,0,1,18,0,1,652,0,619,1
2751,0,0,2,28,0,0,1833,1,470,0
2752,0,0,0,26,0,0,3137,0,561,0
2753,0,0,2,28,0,0,1548,0,620,1
2754,0,0,0,54,0,0,0,0,562,0
2755,0,0,0,56,0,0,778,0,621,1
2756,2,0,0,25,0,0,1360,2,180,1
2757,1,0,0,26,0,0,11481,6,35,0
2758,0,0,0,14,0,0,970,0,622,1
2759,0,0,0,21,0,1,826,2,181,1
2760,0,1,0,43,0,1,0,1,485,1
2761,0,0,0,37,0,0,807,1,486,1
2762,0,0,0,24,0,0,829,1,734,0
2763,1,0,0,38,0,1,3164,7,3,1
2764,0,0,0,14,0,1,1632,2,182,1
2765,0,0,2,20,0,0,595,0,564,0
2766,1,0,0,33,0,0,0,3,93,1
2767,1,1,1,33,0,1,0,3,111,0
2768,0,0,0,13,0,1,841,2,183,1
2769,1,0,0,37,0,0,4324,5,97,0
2770,2,0,0,15,0,0,9597,2,197,0
2771,1,0,1,33,0,0,6932,6,36,0
2772,0,1,2,24,0,1,0,1,472,0
2773,0,0,2,49,0,0,688,0,570,0
2774,0,0,0,24,0,0,2087,0,571,0
2775,0,0,0,24,0,0,790,2,198,0
2776,1,1,1,26,0,1,0,3,94,1
2777,1,1,1,40,0,1,0,3,94,1
2778,0,0,1,31,0,0,639,0,626,1
2779,1,0,0,47,0,1,5676,4,113,0
2780,0,0,0,19,0,0,737,0,627,1
2781,1,0,1,38,1,0,6361,4,101,1
2782,1,0,1,33,0,1,3310,4,101,1
2783,1,1,0,45,0,1,0,4,114,0
2784,0,1,0,1,0,1,0,1,473,0
2785,0,0,0,32,0,0,797,0,572,0
2786,2,1,0,70,0,1,0,0,573,0
2787,0,0,2,19,0,0,755,1,474,0
2788,2,1,2,55,0,1,0,2,185,1
2789,1,0,0,48,0,0,16113,3,96,1
2790,0,0,0,66,0,0,1194,1,475,0
2791,0,0,0,13,0,0,872,0,629,1
2792,1,0,1,40,0,0,8056,4,115,0
2793,0,0,0,35,0,1,1624,2,199,0
2794,0,0,0,32,0,0,690,0,630,1
2795,2,0,0,51,0,0,2099,2,187,1
2796,1,0,0,37,0,0,8979,3,112,0
2797,0,0,0,31,0,0,883,1,476,0
2798,0,0,0,37,0,0,2251,0,574,0
2799,1,0,0,38,0,0,7113,4,102,1
2800,1,0,1,19,0,0,3795,4,102,1
2801,2,1,0,33,0,1,0,0,631,1
2802,0,0,0,19,0,1,1939,0,632,1
2803,0,0,0,31,0,1,927,1,477,0
2804,0,0,0,43,0,0,704,1,477,0
2805,0,1,0,22,0,0,0,1,492,1
2806,0,1,0,24,0,0,0,1,493,1
2807,1,0,1,21,0,0,3104,4,103,1
2808,1,0,0,14,0,1,0,4,103,1
2809,1,0,1,30,0,1,5131,3,97,1
2810,1,1,0,22,0,1,0,3,97,1
2811,0,0,0,11,0,0,0,1,478,0
2812,0,1,0,4,0,0,0,1,478,0
2813,0,0,0,0,0,0,0,1,478,0
2814,0,0,0,30,0,0,1442,0,575,0
2815,0,0,2,21,0,0,1721,1,479,0
2816,1,0,0,40,0,0,0,1,734,0
2817,0,0,2,57,0,0,685,0,634,1
2818,2,0,0,35,0,0,1228,0,576,0
2819,1,0,0,32,0,0,0,6,37,0
2820,2,0,0,32,0,0,2623,0,577,0
2821,0,0,0,30,0,0,738,0,578,0
2822,0,0,0,69,0,0,716,0,636,1
2823,0,1,0,21,0,0,0,1,480,0
2824,2,1,2,17,0,1,0,2,190,1
2825,2,0,0,16,0,0,1049,2,190,1
2826,2,1,0,25,0,0,0,2,200,0
2827,1,0,0,25,0,1,5152,2,191,1
2828,1,0,1,52,0,0,11788,1,734,0
2829,0,0,0,13,0,0,966,0,579,0
2830,0,0,0,37,0,0,1127,0,637,1
2831,2,0,0,13,0,0,764,0,581,0
2832,2,0,0,45,0,0,3319,5,98,0
2833,2,0,0,55,0,0,0,2,201,0
2834,0,0,0,22,0,0,729,0,638,1
2835,0,0,0,39,0,0,1817,1,498,1
2836,2,0,0,35,0,0,808,5,99,0
2837,0,1,2,19,0,1,0,1,499,1
2838,0,1,0,7,0,1,0,1,499,1
2839,0,0,0,19,0,0,705,2,192,1
2840,0,1,0,21,0,1,0,1,482,0
2841,1,0,1,37,0,1,4072,5,94,1
2842,0,0,0,35,0,0,1609,2,193,1
2843,0,1,0,22,0,1,0,1,483,0
2844,0,0,0,62,0,0,839,1,500,1
2845,0,1,0,41,0,1,0,1,501,1
2846,1,1,0,16,0,1,0,3,113,0
2847,1,0,0,26,0,0,6052,3,113,0
2848,2,1,0,36,0,1,0,0,640,1
2849,0,1,2,24,0,1,0,1,502,1
2850,0,0,1,22,0,0,652,0,642,1
2851,0,0,0,40,0,0,824,0,584,0
2852,1,0,1,50,0,1,3332,4,118,0
2853,1,1,0,57,0,1,0,4,118,0
2854,0,0,2,15,0,1,1824,1,503,1
2855,1,0,1,23,0,0,3098,5,100,0
2856,2,1,1,60,0,1,0,5,101,0
2857,0,0,0,73,0,0,709,1,504,1
2858,0,0,0,35,0,1,0,1,505,1
2859,1,0,0,28,0,0,0,6,25,1
2860,1,0,0,27,1,1,6864,3,115,0
2861,1,0,0,14,0,0,9190,1,734,0
2862,1,1,0,26,0,1,0,5,102,0
2863,0,0,0,22,0,0,845,1,506,1
2864,2,0,1,22,0,1,3699,2,194,1
2865,2,0,2,71,0,0,2227,0,585,0
2866,2,0,1,25,0,1,827,5,103,0
2867,2,1,0,27,0,1,0,2,203,0
2868,0,0,0,1,0,0,0,1,485,0
2869,0,0,0,52,0,1,809,0,586,0
2870,0,1,0,0,0,1,0,1,485,0
2871,1,1,1,30,0,1,0,3,101,1
2872,1,0,0,52,1,0,16589,3,102,1
2873,0,0,0,12,0,1,0,1,507,1
2874,0,1,0,22,0,1,0,1,507,1
2875,0,0,0,24,0,1,715,1,509,1
2876,2,0,0,22,0,0,1182,5,95,1
2877,0,1,2,15,0,0,0,1,488,0
2878,2,1,0,21,0,1,0,5,96,1
2879,2,1,1,56,0,1,0,5,96,1
2880,2,0,0,50,0,0,1779,5,97,1
2881,0,0,0,20,0,0,804,0,645,1
2882,0,0,0,32,0,0,927,0,646,1
2883,0,1,0,28,0,0,0,1,510,1
2884,0,0,0,74,0,0,848,1,490,0
2885,2,1,0,25,0,1,0,2,204,0
2886,2,0,0,31,0,0,1048,2,204,0
2887,0,1,2,6,0,1,0,1,491,0
2888,0,1,0,17,0,1,0,1,511,1
2889,2,1,0,12,0,1,0,0,648,1
2890,2,0,0,47,0,1,1437,0,648,1
2891,2,1,0,46,0,1,0,0,648,1
2892,1,0,1,31,0,1,5542,3,116,0
2893,1,0,0,36,0,1,0,3,116,0
2894,0,0,1,15,0,0,4181,1,512,1
2895,2,0,0,38,0,0,1504,0,588,0
2896,0,1,1,48,0,1,0,1,492,0
2897,0,1,0,21,0,1,0,1,492,0
2898,0,1,0,4,0,1,0,1,492,0
2899,2,1,0,31,0,1,0,0,649,1
2900,0,0,2,31,0,0,534,1,513,1
2901,1,0,2,62,1,1,6035,4,119,0
2902,0,1,0,29,0,1,0,1,514,1
2903,0,0,0,30,0,0,3967,1,734,0
2904,2,0,0,26,0,0,955,2,206,0
2905,2,0,0,43,0,0,1225,0,591,0
2906,2,0,0,32,0,0,1158,0,591,0
2907,2,1,1,24,0,1,0,0,592,0
2908,2,1,0,49,0,1,0,0,652,1
2909,0,0,0,21,0,1,732,0,594,0
2910,0,0,0,18,0,1,809,1,494,0
2911,0,1,0,18,0,1,0,1,494,0
2912,0,1,0,14,0,0,0,1,496,0
2913,2,0,0,21,0,0,2708,5,100,1
2914,2,1,1,25,0,1,0,0,654,1
2915,1,0,1,56,0,0,5592,2,208,0
2916,0,0,0,0,0,1,0,1,500,0
2917,0,0,0,55,0,0,2414,0,596,0
2918,0,1,0,14,0,0,0,1,500,0
2919,2,0,0,13,0,0,1444,0,656,1
2920,2,0,1,43,0,0,1905,0,656,1
2921,0,1,0,39,0,0,0,1,516,1
2922,2,1,0,24,0,1,0,0,657,1
2923,0,0,0,24,0,1,559,0,658,1
2924,0,0,0,26,0,1,634,0,598,0
2925,0,1,1,22,0,1,0,1,502,0
2926,0,0,0,26,0,0,1357,0,659,1
2927,2,0,0,19,0,1,1790,5,101,1
2928,2,1,0,38,0,1,0,0,660,1
2929,1,1,1,38,0,1,0,3,104,1
2930,1,0,0,77,0,1,10624,2,196,1
2931,0,0,1,28,0,0,2840,0,599,0
2932,0,0,0,22,0,0,716,0,663,1
2933,0,0,0,20,0,0,791,2,197,1
2934,0,0,0,18,0,1,699,0,600,0
2935,1,0,1,10,0,1,0,3,117,0
2936,1,1,1,34,0,1,0,3,117,0
2937,0,0,0,43,0,0,1979,0,601,0
2938,2,1,1,31,0,0,0,2,209,0
2939,2,1,1,40,0,1,0,5,102,1
2940,2,0,0,25,0,0,1299,5,102,1
2941,2,1,0,68,0,1,0,0,603,0
2942,0,0,0,20,0,0,147,0,665,1
2943,2,0,0,27,1,1,1158,0,666,1
2944,0,0,0,1,0,0,0,1,505,0
2945,0,0,2,60,0,0,616,1,505,0
2946,0,0,1,28,0,1,706,1,505,0
2947,0,0,2,11,0,0,0,1,505,0
2948,0,0,1,0,0,0,0,1,734,0
2949,0,1,0,9,0,0,0,1,505,0
2950,2,0,0,38,0,0,2599,0,667,1
2951,0,0,1,18,0,0,588,0,668,1
2952,0,0,0,40,0,0,1457,0,669,1
2953,0,0,0,21,0,0,739,0,670,1
2954,0,1,0,24,0,0,0,1,506,0
2955,1,0,0,26,0,0,3344,6,27,1
2956,1,0,0,47,0,0,7883,6,27,1
2957,1,0,0,46,0,0,9473,6,27,1
2958,0,1,1,55,0,1,0,1,507,0
2959,0,0,0,50,0,0,887,1,520,1
2960,2,1,0,10,0,1,0,0,672,1
2961,1,0,1,17,0,0,3692,2,211,0
2962,1,0,1,20,0,0,4456,2,211,0
2963,1,0,0,37,0,0,5396,2,211,0
2964,0,0,0,24,0,0,2667,0,673,1
2965,0,0,1,43,0,0,888,1,521,1
2966,0,0,0,0,0,0,0,1,521,1
2967,0,0,0,24,0,0,1669,2,212,0
2968,2,0,0,22,0,0,1766,5,103,1
2969,0,1,0,14,0,1,0,1,508,0
2970,0,1,0,3,0,1,0,1,509,0
2971,0,1,1,22,0,1,0,1,509,0
2972,0,0,0,23,0,1,1609,2,213,0
2973,2,0,0,56,0,0,1014,2,198,1
2974,0,0,0,36,0,1,722,0,606,0
2975,0,0,1,58,0,0,574,0,606,0
2976,0,0,0,1,0,0,0,1,510,0
2977,2,1,0,39,0,0,0,2,214,0
2978,0,0,0,33,0,0,784,1,522,1
2979,0,0,2,19,0,0,616,1,511,0
2980,0,0,0,24,0,0,852,1,523,1
2981,0,0,0,33,0,1,1052,0,607,0
2982,1,1,1,17,0,1,0,4,120,0
2983,1,0,0,28,0,1,3690,4,120,0
2984,0,0,0,21,0,0,882,1,513,0
2985,1,0,0,45,0,1,3945,3,118,0
2986,2,1,0,62,0,1,0,0,674,1
2987,2,1,0,43,0,1,0,0,609,0
2988,0,0,0,27,0,0,1500,0,610,0
2989,0,1,1,1,0,1,0,1,524,1
2990,0,0,0,31,0,0,1448,0,676,1
2991,0,0,0,18,0,0,791,2,200,1
2992,2,0,0,21,0,0,1766,5,104,1
2993,2,0,0,7,0,1,0,0,677,1
2994,2,0,0,22,0,0,3362,5,104,1
2995,2,1,0,26,0,0,0,2,215,0
2996,0,1,0,30,0,1,0,1,515,0
2997,0,0,0,17,0,0,791,2,216,0
2998,0,1,0,24,0,0,0,1,525,1
2999,0,0,1,10,0,0,0,1,516,0
3000,0,0,0,25,0,0,788,2,202,1
3001,0,0,0,21,0,0,0,1,526,1
3002,0,0,1,53,0,0,2293,0,613,0
3003,0,0,0,21,0,0,753,1,528,1
3004,1,0,0,28,0,1,3994,4,121,0
3005,0,1,2,20,0,1,0,1,517,0
3006,1,1,1,54,0,1,0,2,217,0
3007,0,1,0,9,0,0,0,1,529,1
3008,0,0,0,20,0,0,1881,1,530,1
3009,0,0,0,19,0,0,864,0,615,0
3010,0,0,0,32,0,0,632,0,681,1
3011,2,0,0,22,0,0,0,2,219,0
3012,1,0,1,35,0,1,7986,4,122,0
3013,0,0,0,26,0,1,627,1,531,1
3014,0,1,0,51,0,0,0,1,532,1
3015,0,0,1,8,0,1,0,1,532,1
3016,0,0,0,40,0,1,895,1,518,0
3017,0,1,1,2,0,1,0,1,518,0
3018,0,1,2,19,0,0,0,1,519,0
3019,0,1,0,32,0,1,0,1,533,1
3020,0,0,1,16,0,0,1800,1,533,1
3021,0,0,0,64,0,0,908,1,533,1
3022,0,0,1,35,0,1,632,0,617,0
3023,1,0,0,33,0,0,1277,6,29,1
3024,1,0,1,9,0,1,0,4,123,0
3025,1,1,0,21,0,1,0,4,123,0
3026,1,1,0,28,0,1,0,4,123,0
3027,1,1,0,28,0,1,0,4,123,0
3028,0,1,2,31,0,1,0,1,534,1
3029,0,0,1,32,0,0,1359,0,684,1
3030,1,1,1,43,0,1,0,3,120,0
3031,1,1,0,60,0,1,0,3,120,0
3032,1,0,0,43,0,1,1675,3,120,0
3033,0,0,0,43,0,0,804,0,619,0
3034,0,0,0,19,0,0,697,0,619,0
3035,0,0,0,21,0,0,784,1,521,0
3036,0,0,0,38,0,0,846,1,521,0
3037,0,1,2,17,0,1,0,1,535,1
3038,0,1,2,29,0,1,0,1,535,1
3039,0,0,2,2,0,1,0,1,522,0
3040,0,0,0,22,0,1,770,1,734,0
3041,0,0,1,18,0,0,639,0,621,0
3042,0,1,0,16,0,1,0,1,536,1
3043,1,1,0,52,0,1,0,3,121,0
3044,1,0,1,52,0,0,16771,1,734,0
3045,1,1,1,14,0,1,0,3,121,0
3046,1,0,0,25,1,1,0,3,121,0
3047,1,1,0,34,0,1,0,3,121,0
3048,2,0,0,20,0,1,1468,0,623,0
3049,0,1,2,28,0,1,0,1,537,1
3050,0,1,0,24,0,0,0,1,537,1
3051,0,0,1,20,0,0,4393,1,538,1
3052,0,0,1,44,0,1,738,0,624,0
3053,0,0,0,64,0,0,1103,0,686,1
3054,0,0,0,27,0,1,902,0,687,1
3055,0,0,0,24,0,0,0,1,524,0
3056,2,1,0,38,0,1,0,0,688,1
3057,2,0,0,47,0,0,1774,0,688,1
3058,0,1,1,8,0,1,0,1,525,0
3059,0,0,0,1,0,1,0,1,525,0
3060,0,0,1,0,0,1,0,1,525,0
3061,0,0,0,20,0,1,0,1,525,0
3062,1,1,0,41,0,1,0,5,105,1
3063,2,1,0,35,0,0,0,5,106,1
3064,2,0,1,31,0,0,1264,5,106,1
3065,0,0,2,14,0,0,672,0,690,1
3066,0,0,0,25,0,0,812,1,539,1
3067,1,1,0,26,0,1,0,5,107,1
3068,1,0,0,26,0,0,2340,2,221,0
3069,1,0,0,30,0,0,4810,2,203,1
3070,1,1,1,49,0,1,0,3,122,0
3071,0,0,0,19,0,0,645,0,626,0
3072,0,0,0,15,0,0,2140,0,627,0
3073,0,0,0,27,0,0,1765,1,540,1
3074,1,0,0,39,0,1,1380,3,123,0
3075,1,1,1,32,0,1,0,3,123,0
3076,1,0,0,11,0,1,0,3,123,0
3077,1,1,0,44,0,1,0,3,123,0
3078,1,1,0,36,0,1,0,3,123,0
3079,0,0,0,56,0,0,908,1,541,1
3080,0,1,0,42,0,1,0,1,542,1
3081,1,1,1,40,0,1,0,4,110,1
3082,1,1,1,53,0,1,0,4,110,1
3083,2,1,0,31,0,1,0,0,630,0
3084,2,1,0,14,0,1,0,0,630,0
3085,0,1,2,31,0,1,0,1,543,1
3086,0,0,0,42,0,0,1523,2,222,0
3087,0,0,0,32,0,0,772,1,528,0
3088,0,0,0,34,0,0,901,0,691,1
3089,0,1,0,55,0,1,0,1,544,1
3090,2,0,0,42,0,0,1768,0,692,1
3091,0,0,0,40,0,1,803,0,631,0
3092,2,0,1,48,0,0,1954,5,107,0
3093,2,1,0,37,0,1,0,5,107,0
3094,2,1,1,17,0,1,0,5,107,0
3095,2,1,0,60,0,1,0,0,693,1
3096,1,1,1,19,0,1,0,3,125,0
3097,1,0,0,30,0,0,8152,3,125,0
3098,1,0,0,32,0,0,3886,3,125,0
3099,0,1,2,28,0,1,0,1,546,1
3100,0,1,0,26,0,0,0,1,530,0
3101,0,1,0,24,0,1,0,1,531,0
3102,0,1,1,47,0,0,0,1,532,0
3103,0,0,0,32,0,0,789,2,225,0
3104,1,1,0,73,1,1,0,4,111,1
3105,0,0,0,17,0,1,2129,0,633,0
3106,0,1,2,47,0,0,0,1,547,1
3107,1,0,0,24,0,0,12528,4,125,0
3108,1,1,1,13,0,1,0,4,125,0
3109,1,0,0,22,0,0,6128,4,125,0
3110,1,0,0,61,0,1,4548,4,125,0
3111,1,0,1,19,0,1,7965,4,125,0
3112,1,0,0,45,0,1,3382,4,125,0
3113,0,1,2,18,0,0,0,1,535,0
3114,0,0,0,32,0,0,812,1,536,0
3115,1,0,0,52,1,1,3288,6,30,1
3116,2,1,0,25,0,1,0,0,635,0
3117,2,1,0,9,0,1,0,0,635,0
3118,2,1,0,18,0,1,0,0,635,0
3119,0,0,2,26,0,0,801,5,108,0
3120,0,0,0,20,0,0,1608,2,205,1
3121,0,0,0,6,0,1,0,1,550,1
3122,0,0,2,5,0,0,0,1,550,1
3123,1,0,1,40,0,0,1851,6,31,1
3124,0,1,2,20,0,1,0,1,537,0
3125,2,0,0,18,0,0,2578,5,109,0
3126,0,0,0,42,0,0,902,0,694,1
3127,0,1,2,14,0,1,0,1,551,1
3128,2,1,0,33,0,1,0,0,638,0
3129,0,0,1,23,0,0,681,0,696,1
3130,0,1,0,35,0,0,0,1,539,0
3131,0,0,2,53,0,0,726,0,697,1
3132,0,1,0,56,0,1,0,1,553,1
3133,0,0,1,35,0,0,757,0,698,1
3134,0,0,0,18,0,0,864,0,699,1
3135,0,0,0,25,0,0,995,2,207,1
3136,0,1,1,20,0,1,0,1,554,1
3137,2,1,0,44,0,1,0,0,641,0
3138,0,1,0,26,0,0,0,1,540,0
3139,2,0,0,23,0,1,1289,0,642,0
3140,2,1,0,39,0,1,0,0,643,0
3141,1,1,0,25,0,1,0,3,105,1
3142,1,0,1,42,0,0,2871,3,105,1
3143,0,0,0,20,0,1,886,1,541,0
3144,0,1,0,4,0,1,0,1,541,0
3145,0,1,0,64,0,1,0,1,541,0
3146,0,0,0,0,0,1,0,1,541,0
3147,0,0,2,19,0,1,736,0,700,1
3148,0,0,1,6,0,0,0,1,542,0
3149,1,1,0,23,0,1,0,3,106,1
3150,0,0,0,22,0,0,397,1,543,0
3151,0,0,0,18,0,1,1435,1,545,0
3152,2,0,0,21,0,0,1048,2,231,0
3153,0,0,2,37,0,1,768,1,556,1
3154,0,1,1,24,0,1,0,1,557,1
3155,0,1,0,38,0,0,0,1,546,0
3156,0,0,0,11,0,1,0,1,546,0
3157,0,0,1,6,0,0,0,1,546,0
3158,1,0,0,49,0,0,4588,4,112,1
3159,1,0,0,55,0,0,12238,4,112,1
3160,0,1,0,15,0,1,0,1,547,0
3161,0,0,0,19,0,0,759,0,701,1
3162,0,1,0,16,0,1,0,1,558,1
3163,1,0,0,48,0,0,7994,3,107,1
3164,1,1,1,25,0,1,0,3,107,1
